name;artist;album;release_date;duration_ms;popularity;genres;YouTube_Title;YouTube_URL;downloaded
Casa Kira;Carolina Durante, Orslok;Casa Kira;2022-09-14;234147;46.0;['hyperpop'];Carolina Durante, Orslok - Casa Kira;https://www.youtube.com/watch?v=49ISq1mbJ6k&pp=ygUiQ2FzYSBLaXJhIENhcm9saW5hIER1cmFudGUsIE9yc2xvaw%3D%3D;False
HAUT LES COEURS;Fauve;HAUT LES COEURS;2013-12-20;268961;38.0;['variété française', 'chanson', 'french pop', 'spoken word', 'french house'];FAUVE ≠ HAUT LES CŒURS;https://www.youtube.com/watch?v=etmSWkeRYbk&pp=ygUVSEFVVCBMRVMgQ09FVVJTIEZhdXZl;False
Fell In Love With a Girl;The White Stripes;White Blood Cells;2001-07-03;110093;67.0;['garage rock', 'blues rock', 'alternative rock', 'rock'];The White Stripes - Fell In Love With A Girl (Official Music Video);https://www.youtube.com/watch?v=fTH71AAxXmM&pp=ygUqRmVsbCBJbiBMb3ZlIFdpdGggYSBHaXJsIFRoZSBXaGl0ZSBTdHJpcGVz;True
The Kids Aren't Alright;The Offspring;Americana;1998-11-16;180160;80.0;['punk', 'skate punk'];The Offspring - The Kids Aren't Alright (Official Music Video);https://www.youtube.com/watch?v=7iNbnineUCI&pp=ygUkVGhlIEtpZHMgQXJlbnQgQWxyaWdodCBUaGUgT2Zmc3ByaW5n;True
HOOLIGANG;Joey Valence & Brae;PUNK TACTICS;2023-09-08;168000;62.0;[];Joey Valence & Brae - HOOLIGANG (Official Video);https://www.youtube.com/watch?v=UPqDWj-RxV8&pp=ygUcSE9PTElHQU5HIEpvZXkgVmFsZW5jZSAgQnJhZQ%3D%3D;True
Freaks;Surf Curse;Freaks;2021-05-15;147062;83.0;['indie'];Surf Curse - Freaks [Official Audio];https://www.youtube.com/watch?v=NfMegACVJQw&pp=ygURRnJlYWtzIFN1cmYgQ3Vyc2U%3D;True
Burn, Baby, Burn;Sea Power;Disco Elysium;2020-06-21;191186;39.0;[];Burn, Baby, Burn;https://www.youtube.com/watch?v=HuONWv9O588&pp=ygUaQnVybiwgQmFieSwgQnVybiBTZWEgUG93ZXI%3D;False
Off We Go Into The Wild Pale Yonder;Sea Power;Disco Elysium;2020-06-21;237773;35.0;[];Off We Go Into The Wild Pale Yonder;https://www.youtube.com/watch?v=YTyH3GT_LVg&pp=ygUtT2ZmIFdlIEdvIEludG8gVGhlIFdpbGQgUGFsZSBZb25kZXIgU2VhIFBvd2Vy;True
California Dreamin' - Single Version;The Mamas & The Papas;If You Can Believe Your Eyes & Ears;;162373;77.0;['folk rock'];The Mama's & The Papa's - California Dreamin' (Remastered) (Official Audio);https://www.youtube.com/watch?v=lo9ui5FezV4&pp=ygU4Q2FsaWZvcm5pYSBEcmVhbWluIC0gU2luZ2xlIFZlcnNpb24gVGhlIE1hbWFzICBUaGUgUGFwYXM%3D;True
Walking On Sunshine;Katrina & The Waves;Katrina & The Waves;1985-01-01;238733;76.0;[];Katrina & The Waves - Walking On Sunshine (Official Music Video);https://www.youtube.com/watch?v=iPUmE-tne5U&pp=ygUmV2Fsa2luZyBPbiBTdW5zaGluZSBLYXRyaW5hICBUaGUgV2F2ZXM%3D;True
Swiper no robes;El Bugg, El Toca, Benice, Leirosee;Swiper no robes;2023-08-12;145600;42.0;['flamenco pop', 'flamenco urbano', 'flamenco'];EL BUGG Y EL TOCA - SUAIPER NO ROBES (Directed and Edited by Kiko Tarambana);https://www.youtube.com/watch?v=q0IKFiVPA0o&pp=ygUvU3dpcGVyIG5vIHJvYmVzIEVsIEJ1Z2cgRWwgVG9jYSBCZW5pY2UgTGVpcm9zZWU%3D;True
Pesticides - Remix;Moselle, Matt Hip;Pesticides (Remix);2024-05-06;166874;40.0;[];Moselle & Matt Hip - Pesticides Remix (Lyric Video);https://www.youtube.com/watch?v=dB57xBOitc4&pp=ygUjUGVzdGljaWRlcyAtIFJlbWl4IE1vc2VsbGUgTWF0dCBIaXA%3D;True
