name;artist;album;release_date;duration_ms;popularity;genres;YouTube_Title;YouTube_URL;downloaded
Overbooking;Luisaker;Overbooking;2017-04-05;196363;8;[];LUISAKER - OVERBOOKING (PROD. COOKIN SOUL);https://www.youtube.com/watch?v=80V_pMY6hTw&pp=ygUUT3ZlcmJvb2tpbmcgTHVpc2FrZXI%3D;True
Ocre;Luisaker;Ocre;2017-04-14;123634;13;[];LUISAKER - OCRE (PROD. VNDER);https://www.youtube.com/watch?v=5u5om55MECI&pp=ygUNT2NyZSBMdWlzYWtlcg%3D%3D;True
Con Razón;Luisaker;Con Razón;2017-05-31;132413;12;[];LUISAKER - CON RAZÓN (PROD. VNDER);https://www.youtube.com/watch?v=RCSmu4e9vow&pp=ygUTQ29uIFJhesOzbiBMdWlzYWtlcg%3D%3D;True
Easy;Luisaker;Easy;2017-05-31;163555;34;[];LUISAKER - EASY (PROD. VNDER);https://www.youtube.com/watch?v=lNRUo8IwF38&pp=ygUNRWFzeSBMdWlzYWtlcg%3D%3D;True
Patata;Luisaker;Patata;2017-06-22;186902;17;[];LUISAKER - PATATA (PROD. RASALGHULMUSIC);https://www.youtube.com/watch?v=zFnHAl--WwM&pp=ygUPUGF0YXRhIEx1aXNha2Vy;True
Infusión;Luisaker;Infusión;2017-08-21;158908;8;[];LUISAKER - INFUSIÓN (PROD. JAY & VNDER);https://www.youtube.com/watch?v=w-P1ku15fA8&pp=ygUSSW5mdXNpw7NuIEx1aXNha2Vy;True
Mamá;Luisaker;Mamá;2017-09-23;228292;12;[];LUISAKER - MAMÁ (shot by @kevinyern);https://www.youtube.com/watch?v=SrfPwtlJHYs&pp=ygUOTWFtw6EgTHVpc2FrZXI%3D;True
Os Asusta;Luisaker;Os Asusta;2017-12-13;181774;9;[];LUISAKER - OS ASUSTA (Shot by @kevinyern);https://www.youtube.com/watch?v=lUaGer3k_Pg&pp=ygUST3MgQXN1c3RhIEx1aXNha2Vy;True
Subsidium III;Luisaker;Subsidium III;2018-03-02;142212;11;[];LUISAKER - SUBSIDIUM III (Shot by @kevinyern);https://www.youtube.com/watch?v=Hk_Tf4DmpdY&pp=ygUWU3Vic2lkaXVtIElJSSBMdWlzYWtlcg%3D%3D;True
Realidad;Luisaker;Realidad;2018-03-18;215861;21;[];LUISAKER - REALIDAD;https://www.youtube.com/watch?v=R9nQFODyZpc&pp=ygURUmVhbGlkYWQgTHVpc2FrZXI%3D;True
International Moves;Luisaker, Akashi;International Moves;2018-03-22;159999;8;['j-rap'];LUISAKER - INTERNATIONAL MOVES (ft. UNDERWATERKASH);https://www.youtube.com/watch?v=0Ads0uepmUE&pp=ygUkSW50ZXJuYXRpb25hbCBNb3ZlcyBMdWlzYWtlciwgQWthc2hp;True
22;Luisaker;22;2018-04-01;142958;21;[];LUISAKER - 22;https://www.youtube.com/watch?v=ESnrIGDyPkM&pp=ygULMjIgTHVpc2FrZXI%3D;True
Falta;Luisaker;Falta;2019-01-06;152000;21;[];LUISAKER - FALTA;https://www.youtube.com/watch?v=owd0xzcRozY&pp=ygUORmFsdGEgTHVpc2FrZXI%3D;True
El King;Luisaker;El King;2019-01-31;198627;10;[];LUISAKER - EL KING;https://www.youtube.com/watch?v=7dEhK26ES3U&pp=ygUQRWwgS2luZyBMdWlzYWtlcg%3D%3D;True
Eclipse;Luisaker;Eclipse;2019-03-11;152447;9;[];LUISAKER - ECLIPSE;https://www.youtube.com/watch?v=L-SG6u_9tNc&pp=ygUQRWNsaXBzZSBMdWlzYWtlcg%3D%3D;True
Quédate;Luisaker;Quédate;2019-04-26;147500;33;[];LUISAKER - QUÉDATE;https://www.youtube.com/watch?v=1XjmNWEDigw&pp=ygURUXXDqWRhdGUgTHVpc2FrZXI%3D;True
