name;artist;album;release_date;duration_ms;popularity;genres;YouTube_Title;YouTube_URL;downloaded
Tarot;Bad Bunny, JHAYCO;Un Verano Sin Ti;2022-05-06;237894;76.0;['urbano latino', 'trap latino', 'reggaeton', 'latin'];Bad Bunny - Tarot (Letra) ft. Jhay Cortez;https://www.youtube.com/watch?v=6K5PV4KEwJM&pp=ygUWVGFyb3QgQmFkIEJ1bm55IEpIQVlDTw%3D%3D;True
Neverita;Bad Bunny;Un Verano Sin Ti;2022-05-06;173119;75.0;['urbano latino', 'trap latino', 'reggaeton', 'latin'];Bad Bunny - Neverita (Official Video) | Un Verano Sin Ti;https://www.youtube.com/watch?v=ARWg160eaX4&pp=ygUSTmV2ZXJpdGEgQmFkIEJ1bm55;True
Rara Vez;Milo j, Taiu;Rara Vez;2023-02-08;128677;79.0;['argentine trap'];MILO J - RARA VEZ (Prod. Taiu);https://www.youtube.com/watch?v=aBSkvI0CkgU&pp=ygUUUmFyYSBWZXogTWlsbyBqIFRhaXU%3D;True
SUPERNOVA;SAIKO;SUPERNOVA;2023-04-19;190909;58.0;[];SAIKO - SUPERNOVA (Official Video) | SAKURA;https://www.youtube.com/watch?v=BbZi8xGMyuM&pp=ygUPU1VQRVJOT1ZBIFNBSUtP;True
PLAYA DEL INGLÉS;Quevedo, Myke Towers;DONDE QUIERO ESTAR;2023-01-20;237525;71.0;['urbano latino', 'trap latino', 'reggaeton'];Playa Del Inglés - Quevedo, Myke Towers (Video Oficial);https://www.youtube.com/watch?v=yYVCf-y2YmE&pp=ygUkUExBWUEgREVMIElOR0xFUyBRdWV2ZWRvIE15a2UgVG93ZXJz;False
PARTNER;John Pollõn, Periglo, Yung Nick;PARTNER;2022-08-05;190203;36.0;[];PARTNER - John Pollôn, Periglo, Yung Nick;https://www.youtube.com/watch?v=US8ANX3hNlA&pp=ygUlUEFSVE5FUiBKb2huIFBvbGxvbiBQZXJpZ2xvIFl1bmcgTmljaw%3D%3D;False
WHERE SHE GOES;Bad Bunny;WHERE SHE GOES;2023-05-18;231704;74.0;['urbano latino', 'trap latino', 'reggaeton', 'latin'];Bad Bunny - WHERE SHE GOES (Official Video);https://www.youtube.com/watch?v=bef8QLNHubw&pp=ygUYV0hFUkUgU0hFIEdPRVMgQmFkIEJ1bm55;False
La Jumpa;Arcángel, Bad Bunny;La Jumpa;2022-11-30;255693;70.0;['urbano latino', 'trap latino', 'reggaeton', 'latin'];Arcangel, Bad Bunny - La Jumpa;https://www.youtube.com/watch?v=x9jfYwRVtOo&pp=ygUdTGEgSnVtcGEgQXJjw6FuZ2VsLCBCYWQgQnVubnk%3D;False
La Ciudad - Remix;Lil Mess, Aft3rlife;La Ciudad (Remix);2022-10-21;199500;32.0;[];Lil Mess, Aft3rlife - La Ciudad REMIX [WINTER EDITION];https://www.youtube.com/watch?v=Ti9SIx4J75k&pp=ygUkTGEgQ2l1ZGFkIC0gUmVtaXggTGlsIE1lc3MgQWZ0M3JsaWZl;False
Maníaca;Abraham Mateo;Maníaca;2023-06-15;175175;55.0;[];Abraham Mateo - Maníaca (Official Video);https://www.youtube.com/watch?v=MzBlHP2e8Ww&pp=ygUVTWFuaWFjYSBBYnJhaGFtIE1hdGVv;False
Cafe Malibú;Sech, Mora, SAIKO;Cafe Malibú;2023-07-20;260307;54.0;['urbano latino', 'trap latino', 'reggaeton'];Cafe Malibú - Sech, Mora, Saiko (Lyric Video);https://www.youtube.com/watch?v=X7pl9wAU84o&pp=ygUbQ2FmZSBNYWxpYnUgU2VjaCBNb3JhIFNBSUtP;False
Arena y Sal;Omar Montes, SAIKO, Tunvao;Arena y Sal;2023-05-18;174415;61.0;['flamenco pop', 'flamenco urbano', 'flamenco'];Omar Montes, Saiko, Tunvao - Arena y Sal (Official Video);https://www.youtube.com/watch?v=yk_xpjzSoHc&pp=ygUkQXJlbmEgeSBTYWwgT21hciBNb250ZXMgU0FJS08gVHVudmFv;False
Baby;Soto Asa;Baby;2018-04-06;141598;18.0;['neoperreo'];Soto Asa - Baby (VIDEO);https://www.youtube.com/watch?v=IeSHCCP4joU&pp=ygUNQmFieSBTb3RvIEFzYQ%3D%3D;False
Let Me Free;John Pollõn;Let Me Free;2020-09-01;244819;31.0;[];Let Me Free;https://www.youtube.com/watch?v=ruahlqvHSXQ&pp=ygUXTGV0IE1lIEZyZWUgSm9obiBQb2xsb24%3D;False
lejos de aqui;John Pollõn;LEJOS DE AQUI;2020-03-21;191857;32.0;[];LEJOS DE AQUI - john pollon;https://www.youtube.com/watch?v=M-YNfgTKC04&pp=ygUZbGVqb3MgZGUgYXF1aSBKb2huIFBvbGxvbg%3D%3D;False
Swiper no robes;El Bugg, El Toca, Benice, Leirosee;Swiper no robes;2023-08-12;145600;42.0;['flamenco pop', 'flamenco urbano', 'flamenco'];EL BUGG Y EL TOCA - SUAIPER NO ROBES (Directed and Edited by Kiko Tarambana);https://www.youtube.com/watch?v=q0IKFiVPA0o&pp=ygUvU3dpcGVyIG5vIHJvYmVzIEVsIEJ1Z2cgRWwgVG9jYSBCZW5pY2UgTGVpcm9zZWU%3D;False
