name;artist;album;release_date;duration_ms;popularity;genres;YouTube_Title;YouTube_URL;downloaded
JPEG;Digitalism;JPEG;2019-12-06;171866;36.0;['alternative dance', 'indietronica', 'electroclash', 'electronic rock', 'new rave', 'french house'];JPEG;https://www.youtube.com/watch?v=Znv_aMZXZQM&pp=ygUPSlBFRyBEaWdpdGFsaXNt;True
Illusion;Digitalism;Illusion;2021-11-26;310452;14.0;['alternative dance', 'indietronica', 'electroclash', 'electronic rock', 'new rave', 'french house'];DIGITALISM - ILLUSION;https://www.youtube.com/watch?v=fXelOAfzsVM;True
Zdarlight;Digitalism;Idealism;2007-05-09;340773;0.0;['alternative dance', 'indietronica', 'electroclash', 'electronic rock', 'new rave', 'french house'];Digitalism - Zdarlight;https://www.youtube.com/watch?v=tRgRbWFr9Mg&pp=ygUUWmRhcmxpZ2h0IERpZ2l0YWxpc20%3D;True
Battlecry;Digitalism;Mirage;2016-05-13;259013;5.0;['alternative dance', 'indietronica', 'electroclash', 'electronic rock', 'new rave', 'french house'];Digitalism - Battlecry;https://www.youtube.com/watch?v=gZq_jru-sFM&pp=ygUUQmF0dGxlY3J5IERpZ2l0YWxpc20%3D;True
No Cash;Digitalism;Mirage;2016-05-13;350320;1.0;['alternative dance', 'indietronica', 'electroclash', 'electronic rock', 'new rave', 'french house'];Digitalism - No Cash;https://www.youtube.com/watch?v=NF6i5dAjEfM&pp=ygUSTm8gQ2FzaCBEaWdpdGFsaXNt;True
Arena;Digitalism;Mirage;2016-05-13;180960;2.0;['alternative dance', 'indietronica', 'electroclash', 'electronic rock', 'new rave', 'french house'];Digitalism - Arena;https://www.youtube.com/watch?v=4vjrr24d0q0&pp=ygUQQXJlbmEgRGlnaXRhbGlzbQ%3D%3D;True
Panic Attack;Echonomist, Jenia Tarsol;Panic Attack;2021-10-15;389500;0.0;['melodic house', 'melodic techno', 'indie dance'];Echonomist & Jenia Tarsol - Panic Attack;https://www.youtube.com/watch?v=k__U5vG1xFA;True
Let’s Go;Stuck in the Sound;Pursuit;2012-01-30;211453;56.0;[];Stuck in the Sound - Let's Go [Video Oficial];https://www.youtube.com/watch?v=52Gg9CqhbP8;True
Fractals - Digitalism Remix;QRTR, Digitalism;infina ad nausea: the remixes [international disco pack];2022-01-07;307358;0.0;['alternative dance', 'indietronica', 'electroclash', 'electronic rock', 'new rave', 'french house', 'stutter house'];Fractals (Digitalism Remix);https://www.youtube.com/watch?v=0H01OhVhZnU;True
Panavision;Digitalism;JPEG_complete;2021-05-21;272573;9.0;['alternative dance', 'indietronica', 'electroclash', 'electronic rock', 'new rave', 'french house'];Panavision;https://www.youtube.com/watch?v=WQGszi_nnyw;True
Olympia;Digitalism;JPEG_complete;2021-05-21;250906;6.0;['alternative dance', 'indietronica', 'electroclash', 'electronic rock', 'new rave', 'french house'];Digitalism - Olympia;https://www.youtube.com/watch?v=n5dCl4nMKEw;True
In Heat. - Spooki Remix;Spooki, Hentai Xander;In Heat. (Spooki Remix);2021-07-05;332347;0.0;['disco house', 'hyperpop', 'funky house'];Hentai Xander - In Heat. (Spooki Remix);https://www.youtube.com/watch?v=aW3CEoihYCk;True
Bangarang (feat. Sirah);Skrillex, Sirah;Bangarang EP;2011-12-27;215253;66.0;['dubstep', 'edm', 'electro', 'electronic'];SKRILLEX - Bangarang feat. Sirah [Official Music Video];https://www.youtube.com/watch?v=YJVmu6yttiw;True
Drink Ist Kalt;BHZ, Ion Miles, Big Pat, Longus Mongus;halb:vier;2021-06-18;187542;0.0;['german hip hop'];BHZ - DRINK IST KALT (Prod. by MotB Themba Jaynu Vega & Sami);https://www.youtube.com/watch?v=45OgZnmRnss;True
Speeddance - Antonio Gram Remix;Reptile Youth, Esben Valløe;Remixed;2013-05-06;448278;0.0;['electronic rock'];Reptile Youth: Speeddance (Antonio Gram Remix);https://www.youtube.com/watch?v=BREoVV_m3kQ;True
Healing;COMPUTER DATA;Emotional Shift;2018-11-22;375000;45.0;['lo-fi house'];COMPUTER DATA - healing;https://www.youtube.com/watch?v=NVEdr0OO_4U;True
Papi;DJ Gigola, Kev Koko;Tender Trance;2019-06-14;295258;0.0;['eurotrance', 'techno'];DJ Gigola & Kev Koko – Papi [LFEK005];https://www.youtube.com/watch?v=F_mGxzmZK-c&pp=ygUYUGFwaSBESiBHaWdvbGEsIEtldiBLb2tv;True
The Soul Condor;Curry & Krawall;The Soul Condor (Remixes);2016-05-13;374400;31.0;[];Curry & Krawall - The Soul Condor;https://www.youtube.com/watch?v=8w5QrkrR4N0;True
Guess Who Just Rolled Back into Town;Does It Offend You, Yeah?;Guess Who Just Rolled Back into Town;2022-05-02;208415;17.0;['electroclash', 'electronic rock', 'alternative dance', 'new rave'];GUESS WHO JUST ROLLED BACK INTO TOWN;https://www.youtube.com/watch?v=bVh3Ty-498E&pp=ygU-R3Vlc3MgV2hvIEp1c3QgUm9sbGVkIEJhY2sgaW50byBUb3duIERvZXMgSXQgT2ZmZW5kIFlvdSwgWWVhaD8%3D;True
