name;artist;album;release_date;duration_ms;popularity;genres;YouTube_Title;YouTube_URL;downloaded
Young, Wild & Free (feat. Bruno Mars);Snoop Dogg, Wiz Khalifa, Bruno Mars;Mac and Devin Go to High School (Music from and Inspired by the Movie);2011-12-12;207346;66.0;['g-funk', 'rap', 'hip hop', 'gangster rap', 'west coast hip hop'];Snoop Dogg & Wiz Khalifa - Young, Wild and Free ft. Bruno Mars [Official Video];https://www.youtube.com/watch?v=Wa5B22KAkEk&pp=ygVCWW91bmcgV2lsZCAgRnJlZSBmZWF0IEJydW5vIE1hcnMgU25vb3AgRG9nZyBXaXogS2hhbGlmYSBCcnVubyBNYXJz;False
Black and Yellow;Wiz Khalifa;Rolling Papers;2011-03-29;217666;72.0;['rap'];Wiz Khalifa - Black And Yellow [Official Music Video];https://www.youtube.com/watch?v=UePtoxDhJSw&pp=ygUcQmxhY2sgYW5kIFllbGxvdyBXaXogS2hhbGlmYQ%3D%3D;False
Down;Jay Sean, Lil Wayne;All Or Nothing;2009-01-01;212506;77.0;['rap', 'hip hop'];Jay Sean - Down ft. Lil Wayne (Official Music Video) ft. Lil Wayne;https://www.youtube.com/watch?v=oUbpGmR1-QM&pp=ygUXRG93biBKYXkgU2VhbiBMaWwgV2F5bmU%3D;False
Whatcha Say;Jason Derulo;Jason Derulo;2010-02-24;221253;64.0;[];Jason Derulo - Whatcha Say [Official Music Video];https://www.youtube.com/watch?v=pBI3lc18k8Q&pp=ygUYV2hhdGNoYSBTYXkgSmFzb24gRGVydWxv;False
DJ Got Us Fallin' In Love (feat. Pitbull);USHER, Pitbull;Raymond v Raymond (Expanded Edition);2010-03-30;220800;81.0;['r&b'];Usher - DJ Got Us Fallin' In Love (Official Music Video) ft. Pitbull;https://www.youtube.com/watch?v=C-dvTjK_07c&pp=ygUzREogR290IFVzIEZhbGxpbiBJbiBMb3ZlIGZlYXQgUGl0YnVsbCBVU0hFUiBQaXRidWxs;False
Temperature;Sean Paul;The Trinity;2005-09-27;218573;78.0;['dancehall'];Sean Paul - Temperature (Official Video);https://www.youtube.com/watch?v=dW2MmuA1nI4&pp=ygUVVGVtcGVyYXR1cmUgU2VhbiBQYXVs;False
Meet Me Halfway;Black Eyed Peas;THE E.N.D. (THE ENERGY NEVER DIES);2009-01-01;284373;73.0;[];The Black Eyed Peas - Meet Me Halfway (Official Music Video);https://www.youtube.com/watch?v=I7HahVwYpwo&pp=ygUfTWVldCBNZSBIYWxmd2F5IEJsYWNrIEV5ZWQgUGVhcw%3D%3D;False
Payphone;Maroon 5, Wiz Khalifa;Overexposed;2021-06-20;231386;65.0;['rap', 'pop'];Maroon 5 - Payphone ft. Wiz Khalifa (Explicit) (Official Music Video);https://www.youtube.com/watch?v=KRaWnd3LJfs&pp=ygUdUGF5cGhvbmUgTWFyb29uIDUgV2l6IEtoYWxpZmE%3D;False
We Found Love;Rihanna, Calvin Harris;Talk That Talk (Deluxe);2012-07-18;215226;60.0;['edm'];Rihanna - We Found Love ft. Calvin Harris;https://www.youtube.com/watch?v=tg00YEETFzg&pp=ygUjV2UgRm91bmQgTG92ZSBSaWhhbm5hIENhbHZpbiBIYXJyaXM%3D;False
Only Girl (In The World);Rihanna;Loud (Japan Version);2010-01-01;235493;82.0;[];Rihanna - Only Girl (In The World);https://www.youtube.com/watch?v=pa14VNsdSYM&pp=ygUgT25seSBHaXJsIChJbiBUaGUgV29ybGQpIFJpaGFubmE%3D;False
