name;artist;album;release_date;duration_ms;popularity;genres;YouTube_Title;YouTube_URL;downloaded
Battlecry;Digitalism;Mirage;13/05/2016;259013;12;lectronica - indietronica - neo-synthpop - new rave - dance-punk - alternative da;Digitalism - Battlecry;https://www.youtube.com/watch?v=gZq_jru-sFM;True
No Cash;Digitalism;Mirage;13/05/2016;350320;4;lectronica - indietronica - neo-synthpop - new rave - dance-punk - alternative da;Digitalism - No Cash;https://www.youtube.com/watch?v=NF6i5dAjEfM;True
Arena;Digitalism;Mirage;13/05/2016;180960;8;lectronica - indietronica - neo-synthpop - new rave - dance-punk - alternative da;Digitalism - Arena;https://www.youtube.com/watch?v=4vjrr24d0q0;True
Panic Attack;Echonomist Jenia Tarsol;Panic Attack;15/10/2021;389500;0;reek ho;Echonomist & Jenia Tarsol - Panic Attack;https://www.youtube.com/watch?v=k__U5vG1xFA;True
Lets Go;Stuck in the Sound;Pursuit;30/01/2012;211453;56;rench rock - rock independant franc;Stuck in the Sound - Let's Go [Video Oficial];https://www.youtube.com/watch?v=52Gg9CqhbP8;True
Fractals - Digitalism Remix;QRTR Digitalism;infina ad nausea: the remixes [international disco pack];07/01/2022;307358;0;lectronica - indietronica - neo-synthpop - new rave - dance-punk - alternative dance - nyc c;Fractals (Digitalism Remix);https://www.youtube.com/watch?v=0H01OhVhZnU;True
Panavision;Digitalism;JPEG_complete;21/05/2021;272573;9;lectronica - indietronica - neo-synthpop - new rave - dance-punk - alternative da;Panavision;https://www.youtube.com/watch?v=WQGszi_nnyw;True
Olympia;Digitalism;JPEG_complete;21/05/2021;250906;6;lectronica - indietronica - neo-synthpop - new rave - dance-punk - alternative da;Digitalism - Olympia;https://www.youtube.com/watch?v=n5dCl4nMKEw;True
In Heat. - Spooki Remix;Spooki Hentai Xander;In Heat. (Spooki Remix);05/07/2021;332347;0;;Hentai Xander - In Heat. (Spooki Remix);https://www.youtube.com/watch?v=aW3CEoihYCk;True
Bangarang (feat. Sirah);Skrillex Sirah;Bangarang EP;27/12/2011;215253;66;omplextro - edm - brostep - electro - pop da;SKRILLEX - Bangarang feat. Sirah [Official Music Video];https://www.youtube.com/watch?v=YJVmu6yttiw;True
